港澳频道,#genre#
CCTV13,http://171.108.239.116:8181/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://171.110.42.134:8181/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://171.110.10.10:8181/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://171.109.7.15:18181/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://171.108.239.115:8181/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://120.84.121.3:808/hls/114/index.m3u8
CCTV14,http://120.84.121.118:808/hls/114/index.m3u8
CCTV14,http://14.155.190.4:8888/hls/10/index.m3u8
CCTV14,http://120.84.121.223:808/hls/114/index.m3u8
CCTV14,http://106.46.35.133:808/hls/14/index.m3u8
CCTV14,http://171.13.174.159:20443/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://171.108.239.116:8181/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://171.110.42.134:8181/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://171.110.10.10:8181/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://171.109.7.15:18181/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://171.108.239.115:8181/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://120.84.121.118:808/hls/115/index.m3u8
CCTV15,http://120.84.121.3:808/hls/115/index.m3u8
CCTV15,http://120.84.121.223:808/hls/115/index.m3u8
CCTV15,http://14.155.190.4:8888/hls/11/index.m3u8
CCTV15,http://106.46.35.133:808/hls/15/index.m3u8
CCTV15,http://171.13.174.159:20443/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://171.108.239.116:8181/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://171.110.42.134:8181/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://171.109.7.15:18181/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://171.108.239.115:8181/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://171.110.10.10:8181/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://171.108.239.116:8181/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://171.110.42.134:8181/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://171.108.239.115:8181/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://106.46.35.133:808/hls/17/index.m3u8
CCTV17,http://171.108.239.116:8181/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://171.110.10.10:8181/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://171.108.239.115:8181/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
第一剧场,http://171.110.10.10:8181/tsfile/live/1108_1.m3u8?key=txiptv&playlive=1&authid=0
第一剧场,http://171.13.174.159:20443/tsfile/live/0017_9.m3u8?key=txiptv&playlive=1&authid=0
动作电影,http://171.108.239.115:8181/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
动作电影,http://171.108.239.116:8181/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
动作电影,http://171.110.10.10:8181/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0
动作电影,http://171.110.42.134:8181/tsfile/live/1080_1.m3u8?key=txiptv&playlive=0&authid=0
风云剧场,http://171.110.10.10:8181/tsfile/live/1106_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://171.13.174.159:20443/tsfile/live/0017_14.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://171.110.10.10:8181/tsfile/live/1105_1.m3u8?key=txiptv&playlive=1&authid=0
家庭影院,http://171.108.239.115:8181/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
家庭影院,http://171.108.239.116:8181/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
家庭影院,http://171.110.10.10:8181/tsfile/live/1056_1.m3u8?key=txiptv&playlive=0&authid=0
家庭影院,http://171.110.42.134:8181/tsfile/live/1079_1.m3u8?key=txiptv&playlive=0&authid=0
影迷电影,http://171.108.239.115:8181/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
影迷电影,http://171.108.239.116:8181/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
影迷电影,http://171.110.10.10:8181/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0
影迷电影,http://171.110.42.134:8181/tsfile/live/1081_1.m3u8?key=txiptv&playlive=0&authid=0
地理世界,http://171.110.10.10:8181/tsfile/live/1104_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://171.110.10.10:8181/tsfile/live/1110_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://171.13.174.159:20443/tsfile/live/0017_8.m3u8?key=txiptv&playlive=1&authid=0
女性时尚,http://171.110.10.10:8181/tsfile/live/1103_1.m3u8?key=txiptv&playlive=1&authid=0
卫视频道,#genre#
安徽卫视,http://106.46.35.133:808/hls/68/index.m3u8
安徽卫视,http://120.84.121.118:808/hls/131/index.m3u8
安徽卫视,http://120.84.121.223:808/hls/131/index.m3u8
安徽卫视,http://120.84.121.3:808/hls/131/index.m3u8
安徽卫视,http://171.108.239.115:8181/tsfile/live/1089_1.m3u8?key=txiptv&playlive=0&authid=0
